A,B
'Que mujer más mentirosa',Agresivo
'Que mujer tan asombrosa yo solo anhelo que algún día me brindes una oportunidad',NoAgresivo
'que mujeres del bien espero que se logren cosas buenas con esta campaña ',NoAgresivo
'Que nadie te quite esa bella sonrisa mujer tu amor no es para cualquiera ni tus besos son objetos de deseos pasajeros ',NoAgresivo
'Que nadie te quite esa bella sonrisa mujer tu amor no es para cualquiera ni tus labios son objeto de deseos pasajeros Vive la vida con quién te de vida y recuerda que siempre vas a ser lo mejor para quien realmente te ama ',NoAgresivo
'Que no se discuta más Aeropuerto Internacional Verónica Michelle Bachelet Jeria ',NoAgresivo
'Que no se olviden que quien trajo a los haitianos fue Michelle Bachelet y fue en el marco de un negocio económico/político  Se fueron VOLUNTARIAMENTE porque les mintieron creando falsas espectativas',NoAgresivo
'Que onda piñera no era que la sra bachelet tenía al país en la ruina que se caía a pedazos cuantos feriados hubieron en 2017 1 menos no somos enfermos mentales',NoAgresivo
'que paja leerte tonta weona',Agresivo
'Qué pasó con las disposiciones legales relacionadas con lo que puede o no puede hacer un diputado',NoAgresivo
'Que pena que Penélope hable tan mal el inglés esa mujer es asombrosa',NoAgresivo
'Que perra que estas',Agresivo
'Que perra que perra que perra mi amiga ',Agresivo
'que poco tiempo le tomó a Boric en convertirse en Girardi solo 4 años',NoAgresivo
'Que puta calienturienta eresmira que terminar una relación y al toque como perra se busca otro con quien revolcarseeso es normal en los hombres pero una mujer debe tener honor y dignidad y moral y tu no la tienes zorra asquerosa',Agresivo
'Que rico entrar este domingo a esta rede social y encontrarse con esta delicia y estupenda mujer buen dia para ti tambien',NoAgresivo
'Que se reúna con quien quiera hay que entender que está enfermo psiquiátrico',Agresivo
'Que se vayan TODOS  la delincuente Bachelet se encargó de traernos a MILLONES de haitianos indeseables una importación de miseria y enfermedades enriquecimiento cultural decía ella sólo vendedores de Super 8 en las micros o negros en las esquinas es la realidad ',Agresivo
'Que simpatica la primera dama uno puede cuestionar politicamente a Piñera pero ella es un dulce distinguida y preocupada por la gente  y hasta incomodo a Sanchez y que pasa con la Diana Jajaa',NoAgresivo
'Que te calles zorra que eres una zorra quieres denunciarme te doy mi nombre si te sale del coño puta zorra',Agresivo
'QUÉ TE PASA CON LA CATALINA MARACA CULIÁ TE VOY A VIOLAR POR LA NARIZ PERRA CONCHETUMARE',Agresivo
'Qué te vení a pelar conmigo No veí que tenemos un ex en común y si estamos juntas le vamos a alimentar el ego y pensará que nos comimos de despechadas Tonta weona',Agresivo
'Qué tiene de malo querer mostrar mi cuerpo Tonta weona culia',Agresivo
'Que trauma tiene el macho que nunca investigó sobre feminismo de calificar qué es feminista y que no quien es más mujer que…',NoAgresivo
'QUE WEA HABLAI TONTA WEONA SI LA GEMMA TE PEGA MIL PATAS EN LA RAJA ENANA CULIA GRITONA',Agresivo
'Que weona más desagradable Romina Salazar wn será obligatorio invitar a alguna weona tonta a cada capítulo',Agresivo
'que weona mas imbecil la pamela diaz la odio es la tipica weona que se hace la tonta pa ser chistosa y es FOME IGUAL cant relate',Agresivo
'que weona más tonta esa Pancha Merino Cómo la invitan si siempre se caga a los participantes que rabia',Agresivo
'Que weona más tonta la tal Rosemarie caga el programa y al concursante Es una completa vergüenza para todas las mujeres esta mina',Agresivo
'Que weona más tonta La comparación sólo puede venir de alguien sin cerebro Estúpida',Agresivo
'quería pasar piooooola Esa declaración ya es tardía Se cayó violentamente Orsini y Boric',NoAgresivo
'Quería pasar piooooola Esa declaración ya es tardía Se cayó violentamente Orsini y Boric',NoAgresivo
'Queridas Argentinas y Chilenas quiero decirles que son muy lindas y geniales las amo con cariño una Mexicana ',NoAgresivo
'Quien chucha fue la que parió a esta mierda de mujer ',Agresivo
'Quien es el personaje mas indeseable de Chile Kena Karol Jadue Diaz Vallejo Matamala Sanchez Grau Jackson Boric Tellier Andrade tv Monica Bachelet Davalos Hertz Comenta',Agresivo
'Quien esa babosa de mrd Para quitarle el trabajo a la tia paty que junte millones de firma si quiere la tonta weona pero tiene contrato para rato se va a dar manso zorraso cuando vea que no la sacaron la odiosa rqla no como a ella que la sacaron por conflictiva',Agresivo
'Quién financió el viaje ',NoAgresivo
'Quien te dijo que Esteban es homofóbico Lo conoces acaso weona tonta',Agresivo
'Quiero sacar a esa perra de mi vida pero al mismo tiempo quiero que se quede en ella',Agresivo
'Raro es que te metas donde nadie te ha llamado madre perra reculea conchetumadre anda a ponerte hipogloss en el hoyo',Agresivo
'realmente esta mujer la Techi es peor que las gallinas no tiene vergüenza madre mía contar delante de toda España las cosas que está contando es peor que una perra no tiene dignidad qué tía más asquerosa repugnante',Agresivo
'Recién hablamos con Margaret Kivelson la mujer que encontró un océano en una de las lunas de Jupiter ',NoAgresivo
'recién me vengo enterando que Bachelet está en NY en no se que cargo Las estrellas de TV no están para eso',NoAgresivo
'Recuerde distinguida dama que su papá estuvo en el poder y menos que estos corruptos hizo Y de corrupción no escaparon tampoco',NoAgresivo
'Recuerdo crucifixión moral y social realizada por el FA al Ministro Larraín al asistir a Harvard (a 1 junta)',NoAgresivo
'Recuerdo en la Florida un caso de una mujer que queria una tarjeta de identificacion pero salir con velo',NoAgresivo
'Recuerdo que el Gob de Chile en el primer mandato de Bachelet por austeridad conservaron la imagen de gobierno de Piñera en 2010 ha casi 9 años han bailado de ideología y gobiernos pero la imagen es la misma Simple practica institucional sin sobrecostes Mucho que aprender',NoAgresivo
'relata la ilusión que tengo de conocer a esa maravillosa mujer que con tan solo verla me flechó así sin más solo la miré y supe que era para mi',NoAgresivo
'Renuncia tonta weona Lo mismo debería hacer el otro soberano saco’e wea',Agresivo
'resulta ahora que la culpa del problema de migrantes haitianos es culpa del Gobierno de Piñera La izquierda o izmierda sufre de pérdida intermitente de memoria El plan de Bachelet era traer a 3 millones de haitianos a Chile de mutuo acuerdo con Ban Ki-moon Entró 1 millón',Agresivo
'RETIRATE VACA SINVERGÜENZA CULIA',Agresivo
'RIP Amy Winehouse te extraño tanto aún no caigo que te fuiste asombrosa mujer tenías una voz maravillosa',NoAgresivo
'Rocío weona PARA DE MENTIR ASÍ SÍ NADIE TE CREE PATÉTICA CULIA',Agresivo
'ROSE MARACA CULIÁ ME ACUERDO DE QUE JACK TAMBIÉN CABÍA AHÍ Y ME DA RABIA TE ODIOO (',Agresivo
'RUMIANO DROGADICTO CHUMBEQUERO SAPO Y LA CONCHETUMADRE TE VAMOS A IR A QUEMAR LA CASA HIJO DE LA GRAN PUTA PERRA CULIÁ',Agresivo
'Saben que ella no me cae bien pero les deseo de todo corazon que mis lindas chilenas se diviertan al full en su concierto )',NoAgresivo
'Sabes porque parecen mas guapos los hombres con novia Porque eres una zorra Ridícula',Agresivo
'sabi q no weona tonta desaparece y te pego',Agresivo
'Sabía Ud que durante el Gobierno de Michelle Bachelet el Estado gastó en sólo dos años US$ 289 millones en salud vivienda y educación para inmigrantes haitianos',NoAgresivo
'Sabía Ud que el cargo más importante y mejor remunerado del país al cual no se le exige curriculum experiencia es el de diputado jaja',NoAgresivo
'Sacaremos algo con patalear con lo de Boric - Orsini Nada',NoAgresivo
'Sanciones Es broma Tan tibios los políticos de derecha no tienen ni un brillo',NoAgresivo
'Sanciones Es broma Tan tibios los políticos de derecha no tienen ni un brillo Pidan el desafuero Pónganse los pantalones',NoAgresivo
'SAQUEN A ESA VIEJA CULIA DE IQUIQUE  NADIE NECESITA A UNA VACA YETA ALLA',Agresivo
'Saquen luego a Maduro por favor Mientras los venezolanos mueren de hambre por falta de medicinas a plomo el llama a invertir en Petro Violacion permanente y sistemática de los DDHH y la ACNUDH Sra M Bachelet muda Que desgracia le ha caído a Venezuela',NoAgresivo
'Sarnosa me tienes chata >(',Agresivo
'Se anuncia un bajo IMACEC de septiembre Producción industrial en caída libre Sube el desempleo Chile baja en ranking del Banco Mundial No no es el gobierno de Bachelet es el de Piñera el de los Tiempos Mejores',NoAgresivo
'Se come hasta la servilleta la maraca culia',Agresivo
'Se enluto una ciudad y hoy se despide una gran mujer que con entereza logro crear caminos y brindar un mejor porvenir a quienes la rodearon',NoAgresivo
'Se filtra foto de la persecución de Carabineros a la moto que conducía el Honorable Diputado Gabriel Boric',NoAgresivo
'Se han dado cuenta que la oposición encubrió todo lo malo que hizo Bachelet y se lo están cargando al pdte Piñera Ahora está weviando por las termoeléctricasPirque cresta no la encararon a ella y lo hacen con el actual gbno La cosa se trata de weviar y dejarlo como mal pdte',Agresivo
'Se intenta confundir señalando q #ReformaPensiones es similar a la de Gob anterior NO ES ASÍ Bachelet proponía 5% administrado x org público y 40% de eso a fondo solidario Piñera propone 4% administrado x AFP u otros y 100% a capitalización individual Es inflar sistema actual',NoAgresivo
'Se le nota en la cara a Bachelet que está golpeada Su cara lo demuestra y no lo digo por defenderla sino porque no lo puede disimular',NoAgresivo
'Se le vinieron los años a Bachelet cría cuervos y te sacarán los ojos',NoAgresivo
'Se pronunció la cuica comunista La que le encanta el socialismo pero ama los manjares del capitalismo; la zorrona que vive en la comunidad ecológica en la que no quieren pobretones; la clasista que cree que todo el mundo quiere ir al club de polo',Agresivo
'Sé que soy muy pesada pero sigo sin poder asimilar cuanto amo a esta mujer y lo maravillosa que es',NoAgresivo
'Se va una mujer maravillosa una mujer que le dio color a las navidades en Colombia y que guió a generaciones enteras por el hermoso camino del arte del teatro y de la música Adiós Misi qué falta tan grande nos harás ',NoAgresivo
'Sea buen hombre que todavía hay mujeres buenas Sea buena mujer que todavía hay hombres buenos',NoAgresivo
'Seguimos pagando las grandes cagadas de Bachelet Avión gratis pa devolver inmigrantes',Agresivo
'Seguramente su admirada Sra Bachelet no pensó en los ddhh de estas personas solo en su beneficio personal y en peguita que se le venia Los haitianos le deben hacer un monumento',NoAgresivo
'Seguro tonta para weona que la delincuencia empezó el 11 de marzo y antes no existía',Agresivo
'Sentado en esa calle solitaria se encontraba aquel hombre esperando a su amante sintió su cuerpo erizar cuando se acercó esa bella mujer quizo mostrar sus dotes de don Juan cuando la Sayona mostró su verdadera identidad y sin vida lo dejó ',NoAgresivo
'Señora dentrese no ve que queda como tonta como weona y por sobre todo ignorante ',Agresivo
'ser mujer ya es suficiente presión social todo el mundo espera sólo cosas buenas de ti y que nunca te equivoques en la vida porque “las mujeres no pueden equivocarse las mujeres deben darse a respetar”',NoAgresivo
'Sería maravillosa una sociedad así de igualitaria pero de momento los números no mienten el 8293% de los miembros del TS son hombres y jamás ha sido presidido por una mujer',NoAgresivo
'Sería más bueno preguntarse porqué Bachelet utilizó a esta pobre gente para ganarse el puesto en la ONU Hizo una inmigración totalmente ilegal y ustedes miraron para otro lado Ahora se lamentan por ellos Cinismo e hipocresía se llama eso  ',NoAgresivo
'Sería mejor preguntárselo a Michelle Bachelet En qué se basó para traerlos masivamente qué les ofreció qué requisitos debían cumplir ellos y una incógnita quién les pasaba esos misteriosos sobres amarillos y qué contenían Favor responder por esta vía ',NoAgresivo
'Shuper revolucionario este boric',NoAgresivo
'Si a asumir el cargo ya Bachelet declara vigilar muy de cerca a Bolsonaro y por Nicaragua ni Venezuela la hemos visto',NoAgresivo
'Si alguien quiere saber cómo fue el Viernes Santocuando todos negaban a Jesusles digoes como hoy cuando todos niegan a Bachelet CALBUCO',NoAgresivo
'Si Bachelet sale presidente Entonces está comprobado cientificamente que somos hueones',Agresivo
'Si creías haberlo visto todo Hoy aparece la amiga de Bachelet Dilma Rousseff a pegarle a Bolsonaro Sí la misma que fue destituída de Presidenta por corrupta la misma que acaba de perder por paliza la elección senatorial la misma amiga de Lula da Silva preso por corrupto ',NoAgresivo
'Si despide pte Piñera está mal si despide pte Bachelet está bien ',NoAgresivo
'Si el parlamento deja sin SANCIÓN está grave falta Chile directo al ABISMO ',NoAgresivo
'Si elección fuera este domingo Bachelet 604% Golborne 123% 82% Allamand Meo 77% y 51% Parisi // Tamos más pedíos q Chuck Berry',NoAgresivo
'si es x eso  Piñera no le mete la mano al Chileno como Bachelet nepotismo era con experiencia y titulado gracias a los empresario tienes para comer violadores d los DDHH históricamente a sido la Izquierda Reo el día q se compruebe responderá Asume q es tu Presidente',NoAgresivo
'Sí esta mujer eres tú de verdad y no es mentira déjame decirte que ERES COMPLETAMENTE MARAVILLOSA Y HERMOSA TE AMAMOS DEMI ',NoAgresivo
'Si estaba con licencia es ilegal el cobro de asignaciones Y alojamiento esto es un delito más',NoAgresivo
'Sí hay mujeres buenas y honestas sólo que son un tesoro que muchos deciden ignorar',NoAgresivo
'Si la Concertación toma como ciertos todos los Wikileaks ahora entonces Bachelet si llamo inestable a Cristina K',NoAgresivo
'Si legalizan el aborto esas negras promiscuas se pasarían cogiendo y…',Agresivo
'Si me encuentro en la calle a esa conchasumadre de Scarlett Yamilet nombre de flaite y maraca la voy a patear en el suelo hasta que se rían los santos maldita hija de puta #JusticiaParaEmma pictwittercom/GplPlEyiyV',Agresivo
'SI ME PILLO A LA MARACA CULIA DE KAYSER EN LA CALLE LE PEGO UNA PATA EN LA ZORRA',Agresivo
'Si misiá Bachelet hubiese tenido este desastre de cifras económicas los fachosculiaos ya hubiesen hecho un golpe de Estado',Agresivo
'Si no las molestaran tanto como adornaría la belleza femenina (más) las calles de nuestro país Hay mujeres realmente bellas acá',NoAgresivo
'Si no lo digo reviento esta tiparraca de zanahoria es una PUTA BARATA todo lo que le pase se lo tiene mas que merecido Empezo puteando con kiko R y hasta que no pilló a Jese no paró asi que jodete y cuida a tu hijo que no lo haces eso es el KARMA sra PUTA ',Agresivo
'Si no se respeta a las mujeres a las buenas habrá que conseguirlo a las malas',Agresivo
'Si Palma Salamanca fuera inocente o si en su juicio se hubiera violado sus derechos podria haber pedido indulto',NoAgresivo
'si se están haciendo retro farándula acuérdense cuando estaba la Kenita en ka despedida del chino y Jordi Castel al ir a comerciales quedó el micrófono abierto y dijo “Ahí esta la maraca”',Agresivo
'Si tanto me amas CONTESTAME A WSP maldita perra',Agresivo
'Si te fijas no han habido muchos dictadores en el mundo xq para serlo se necesita tener ciertos rasgos psicológicos  Bachelet d Chile no pudo serlo ni Mujica d Uruguay ni Rafael Correa de Ecuador a pesar de ser comunistas y apoyar a Chávez Pero AMLO sí tiene el perfil',NoAgresivo
'Si tienes una mujer maravillosa que te ayuda a balancear tu mundo que no es perfecta pero intenta serlo para ti que trabaja duro que te hace reir que ha llorado contigo que es tu mejor amiga que quisiera envejecer a tu lado; cuidala mucho porque es ina bendición',NoAgresivo
'Si tonta weona y lo ibamos a tapar con tu sabana inmunda Mujer de mierda insensible Asi como detras tuyo hay una familia detras de Camilo tbn hay una familia y un hijo de 6 años q ha quedado sin padre',Agresivo
'Si tu mujer tiene la asombrosa habilidad de llegar justo cuando te pusiste a jugar play3 y pensar que has jugado todo el dia estas jodido',NoAgresivo
'Si una mujer siempre tiene la razón ¿qué pasa cuando dos mujeres discuten',NoAgresivo
'SI Una dama con todas las letras Culta distinguida y sin dudas una excelente compañera para el Sr Presidente Hermoso verlos juntos',NoAgresivo
'Sí la mujer más bella celebrada con la familia Una mujer maravillosa tiene un corazón de oro',NoAgresivo
'Si yegua hija de puta preferiría mil veces que mis impuestos fueran a los hospitales policías o escuelas y no para que vos te pavonees como una negra barata que es lo que sos LA PUTA QUE TE PARIÓ ',Agresivo
'siempre detrás de un hombre que supuestamente piensa existe una maravillosa mujer con su inmensa sabiduría ',NoAgresivo
'Siempre será un gusto trabajar con tan estupenda Mujer y muy querida ',NoAgresivo
'SiendoSincero creo que Bachelet no sirve para Presidenta',Agresivo
'Siento el corazón latiendo más fuerte que la chucha Me está dando algo Maraca culiá cómo hace eso Y con mi segundo libro favorito Es que la mato',Agresivo
'sigan dejando ir a mujeres buenas y fieles por culitos que te lo menean a ti a tus amigos y a mil mas',Agresivo
'Sigan dejando ir a mujeres buenas y fieles por culitos que te lo menean a ti tus panas y a otros más',Agresivo
'Sigo preguntándome si te depilas las piernas- Bueno Menos mal que no iré',NoAgresivo
'Sigue langueteandole el escritorio a tu jefe Niega tu finiquito weona tonta',Agresivo
'Siguen apareciendo sorpresas del desastroso gob de Bachelet ',NoAgresivo
'Sigues opinado desde la ignorancia y tus prejuicios tonta weona La que insultó primero fuiste tú y te las das de dama Me tratas de facho “pobre” y la corta colas eres tú Me dices maltratador de animales por una foto Hazte ver o hazte una paja pero haz algo por tu salud mental',NoAgresivo
'silvina maraca y andai tirándole mala a lis y vo aún andai llorando por Ignacio hasta cuando loca culia',Agresivo
'Simple desaforo y fuera del parlamento junto a su polola Una verguenza',NoAgresivo
'Sin duda alguna soy el más jodidamente afortunado primero que nada por haber encontrado una mujer tan maravillosa con quién compartir mi vida mis sueños todo',NoAgresivo
'Sin el bono bachelet a los sindicatos el pc de la cut harán protesta estos 4 años aunque sus elecciones sean ilegales ',NoAgresivo
'Sinéad O’Connor abjuró del catolicismo porque según ella se sometía a la mujer',NoAgresivo
'Sobre todo con bachelet amiga de asesinos y dictadores De ladrones también ',Agresivo
'Sol Perez se pone un short que se le ve la mirad del orto y es re diosa pero otra se pone un short asi y es una puta barata dio miop',Agresivo
'Solo digo que Verdeliss ha sido una gran concursante y no contenta con ello fuera es una colaboradora maravillosa Que @ghoficial valore a esta mujer y la suba unos días de visita a Guadalix ¡Todos lo queremos ',NoAgresivo
'Solo quiero decir que conozco a @natijota por haber trabajado con ella tiene MUCHÍSIMO talento excelente compañera y es una mujer maravillosa',NoAgresivo
'Solo un programa tan mierda con panelistas tan malos (la que salva es la Raca) puede darle pantalla a una weona tan loca como esa vieja de mierda BIENVEMIERDA',NoAgresivo
'Somos muy wnes los chilenos Teniamos al mejor dt del mundo y lo echamosY vamos a tener a bachelet 2 veces presidenta Solo en chilito',NoAgresivo
'Son las 3 y media de la mañana y se me ha puesto un acústico precioso de firework de la katy perra y me estoy acord…',NoAgresivo
'Sorprendida de que eres una zorra No cariño lo huelo desde aquí ',Agresivo
'sos una mujer fuerte dulce simpática te porque sos una luchadora por los desvalidos y sos lealfrontal amorosa ',NoAgresivo
'Sos una mujer maravillosa y llena de amor se feliz y nunca pierdas la alegría y simpatía que te hace tan especial',NoAgresivo
'Sos una talentosa y exitosa actriz que ha dejado huellas en el corazón de Latinoamérica por tus valores tu espíritu bondad inteligencia',NoAgresivo
'Soy una mujer estupenda agradable divertida con buena conversación desenvuelta carismática analítica con ángel pero está mal que lo diga yo',NoAgresivo
'Sr Boric tiene la PATUDEZ de comparar a Palma Salamanca con el General Pinochet',NoAgresivo
'Sr Allamand deberia explicar esto antes de preocuparse de lo que hace o deja de hacer Boric',NoAgresivo
'sta es la realidad los falso turistas Haitianos No viven en el barrio de los periodistas progresista Este es el legado de bachelitandia Como dijo el implesentable senador Letelier ``bachelet le dio una mano a los haitiano `` Y luego se fue a EEUU Al país de la libertad ',NoAgresivo
'Su trabajo y sacrificio de todos los días nos llevan a construir un gran país y nos dan esperanzas para soñar con esa Argentina que trabaja unida con las mismas oportunidades para todos ',NoAgresivo
'Sube cesantía Es porque más gente busca trabajo Volvio a subir Cesantía Es culpa de los inmigrantes Bajo Imacec Es culpa de las Fiestas Patrias Es culpa de la izquierdade Bacheletdel marxismode los extraterrestres de Godzila Pero nunca de su incapacidad',NoAgresivo
'-Sube la bencina -Sube el gas -Sube el desempleo -Aula segura -Bajo crecimiento -Discriminación -Cierre de grandes empresas -Mapuches maltratados -Camila Flores -Kast -Libertad a reos de Punta Peuco Soa Bachelet ',NoAgresivo
'Subsecretaria de Educ dice que trabajaran estrategias para bajar alarmante estadísticas de consumo de marihuanaY Bachelet despenaliza Plop',NoAgresivo
'Sueños que tristemente la gran mayoría de las veces se ven truncados  Ayudémosles cuando sea posible',NoAgresivo
'Super talentosa Simpatica buena onda cordial baila canta y es maravillosa mujer para entrevistar ',NoAgresivo
'Tan lindo ser mujer se puede ser dulces y a la vez fuertes verse bella jugar con el maquillaje peinados trabajar ser madres esposas un sin fin de cosas que podemos hacer solo por ser mujer Somos una maravillosa obra de Dios',NoAgresivo
'tan pero tan puta y mala madre dicen que apenas salió de ghvip de party con el asco de amigos y amigas Ahí está el ejemplo de mujer amor de madre cállate puta barata',Agresivo
'tanto color por lo que dijo Álvaro salas ni chiste fue además la maraca culia que le abrió las piernas a un hombre casado fue ella y ahora anda llorando y quiere plata',Agresivo
'tanto que cela y webea a abraham la culia y después anda de quiero que seamos amiguitos sale de aquí maraca #partychilensisftelreality',Agresivo
'Tanto que disfrutas hablando de la presunta desilusión de los demás y parece que anulaste la propia ¿o no te dió rabia que Bachelet —por quien campañeaste— ingresara proyecto MI como estrategia de campaña y luego no lo moviera un centímetro a pesar de todo su discurso buenista ',NoAgresivo
'Tantos polvos tantas bienvenidas pero tu ni me hablas @xMoonWitch ¡Eres una zorra resentida travesti cutre',Agresivo
'Te abrazo mujer de alma pura y corazón noble; aquella que después del llanto sonríe; trabajadora buena fuerte inteligente dulce amiga hermana madre o hija; Disfruta éste y todos los días porque eres Maravillosa y además ¡Te lo mereces ',NoAgresivo
'te caíste de la cuna cuando eras chica weona tonta <3',Agresivo
'Te conozco Hace mucho no venis perra maldita',Agresivo
'Te diría mil veces que si ahora si puedo confirmar que tengo la mejor novia cómo no tenerme por completo si tengo a mi lado a una mujer maravillosa te elegiría mil y un veces mi amor',NoAgresivo
'te encontré maldita estúpida… Así que ya no me pelas porque andas baile y baile ',Agresivo
'Te odio conchetumadre Ojalá te contagien el sida perra de mierda',Agresivo
'TE ODIO PUTA CULIÁ ME CAGASTE LA VIDA CONCHETUMARE TE ODIO MARACA DE MIERDA',Agresivo
'TE ODIOOOOOOO PUTA CULIAAAAAAA ME CAGASTE LA VIDA CONCHA TU MARE TE ODIOOOOO MARACA DE MIERDA PUTA CULIA',Agresivo
'Te pasaste pa mala lecheq tiene q ver una weá cn otra weona tonta ',Agresivo
'te pelai con medio mundo y después reclamai que nadie te toma en serio MARACA CULIA',Agresivo
'Te queremos Mucho todas las fanáticas del Mundo que tengas un bello día de mucho amor y Felicidad ',NoAgresivo
'Te refieres a José Antonio Si es así explícame de donde lo vas a destituir si no es senador ni diputado ni ministro Había escuchado el famoso empate pero esta se pasó La weona pa tonta',Agresivo
'Te voy a dar pero tus putazos puta vieja fea asquerosa Vividora de los ignorantes Perra asquerosa Ratera @PoliciaFedMx chequen a esta vieja y esta cuenta están engañando a la sociedad Esto lo voy a mandar a los periódicos para que la investiguen',Agresivo
'Tener a una maravillosa mujer con quien compartir los buenos y malos momentos; aprender confiar y sobre todo amar son mis mejores deseos para todos en este día ',NoAgresivo
'Tener el primer gabinete paritario de la historia es un gran honor que asumimos con responsabilidad este equipo comparte el compromiso de promover a la mujer colombiana',NoAgresivo
'TENGO 21 CONCHETUMADRE NOS VEMOS EN EL INFIERNO PERRA SUCIA ',Agresivo
'Tengo que decir que esta maravillosa mujer me tiene loco con ella puedo decir alegremente que aparte de enamorarme cada dia me hace feliz cada uno de ellos ME VUELVES LOCO ',NoAgresivo
'tengo una amiga q siempre me manda audios largos y después no me responde más mira perra sucia no junté fuerzas alp…',NoAgresivo
'Teodoro en su libro dos izquierdas habla de una izquierda mala personificada por Chavez los Castro y su combo y una izquierda buena encarnada por Lula Bachelet entre otros La verdad es que yo se las regalo las dos y todavía me deben plata',NoAgresivo
'tienes que leer más antes de hablar ganta estupidez de lo contrario quedas como agüeoná tonta weona',Agresivo
'tipeja que utilizas a tu hijo Ojala jese te lo quite Eres una zorra Ya iras a vender tus polvos como lo hiciste con Kiko Rivera',Agresivo
'Típico de zurda ignorante  No tienes idea el daño que hizo Michelle Bachelet a estos inmigrantes al traerlos con mentiras  Anda a reclamarle a ella  no a los chilenos que están cesantes y pobres  Descriteriada  ',Agresivo
'Tod@s los lazos Dávalos Bachelet aprovechan de lucrar ahora es el turno de la consuegra Qué va a decir la Señora',NoAgresivo
'Toda mujer linda que se respete debe de tener unos zapatos altos q la hagan lucir estupenda y un gato q le aconsejé cuando usarlos',NoAgresivo
'TODAS DECIMOS SER HERMANAS PERO CUANDO LLEGUE EL CONCIERTO VAMOS A ESTAR TIPO CORRETE CTM MARACA CULIA ',NoAgresivo
'Todas esas chilenas lindas que esperaron todo el dia afuera del hotel y no me pudieron ver disculpen me sentia muy mal pero ya estoy mejor',NoAgresivo
'todas las mujeres buenas tarde o temprano se dañan',NoAgresivo
'Todavía me sorprendo cuando escucho hombres diciendo que la violencia contra la mujer es poca y que los hombres también son víctimas de violenciasi pero en la misma medida revela que el año pasado fueron asesinadas 87 mil mujeres en todo el mundo ',NoAgresivo
'Todo se suaviza con un xD ejemplo no es lo mismo escribir Maraca culia a Maraca culia xD la segunda es mucho más simpática',Agresivo
'Todos tenemos una Melisandre en la vida esa maraca culiá que te absorbe y se va cuando estay en el peor momento dejándote más cagao',Agresivo
'TONTA EATA WEONA TONTA De verdad por el bien del país que salgas de la arena política',Agresivo
'Tonta weona Que se vaya limpiarle la caca del hoyo a los milicos culiaos asesinos',Agresivo
'Tonta weona el alcalde sera pero la mayoría de los vagos son apernados izmierdistas',Agresivo
'Totalmente de acuerdo contigo amigo',NoAgresivo
'Trabajar por los derechos políticos y ciudadanos de las mujeres es además de un gusto un compromiso ',NoAgresivo
'Trágatelo si quieres maldita perra asquerosa',Agresivo
'Traidora traicionera chanta no quiero ni mirarte',Agresivo
'Tras varios segundos abrazando a la mujer y después de sentir su beso sonrió separándose y mirando a la pelirroja',NoAgresivo
'Triste que muchas de las calumnias e insultos a Pdta Bachelet esten tan cargados de discriminación de género',NoAgresivo
'Tsunami de belleza inteligenteTornado de alegría espiritualÚnica Rosa Del planetaflor que enseña al mundo a amar',NoAgresivo
'Tu abuela en verdad es asombrosa dile que ese muñeco de Hoseok es lo más hermoso que e visto',NoAgresivo
'Tu papá en la dimensión que esté debe estar orgullosísimo de la estupenda mujer y de la enorme profesional que eres Estoy segura No puede ser de otra manera ',NoAgresivo
'Tu partido entero fue en caravana a visitar al dictador Pinochet y a rendirle honores mientras estaba detenido en Londres',NoAgresivo
'Ubícate tonta rechuchetumare anda a un psiquiatra fea culiá enana y la conchetumare porque te sacai los tacos y parecí maraca e tacataca',Agresivo
'Uh no me hables vos perra sarnosa que acabo de ver una foto que está desgastando nuestra amistad ',Agresivo
'Ultimo minuto Bachelet informa que hubo un gran temblor en Santiago y advierte peligro de tsunami para el barrio alto',NoAgresivo
'Un amo sabe que no con cualquier mujer puede serlo una sumisa sabe que no cualquiera puede ser su amo encontrar esa maravillosa coincidencia es la puerta a lo más intenso y profundo de cada quien ',NoAgresivo
'Un asco la entrevista de @TVN a la #Bachelet Las preguntas las hizo ella misma para hacerse la víctima',Agresivo
'Un canalla mas el Boric',Agresivo
'Un gusto compartir el escenario con estas bellas y talentosas mujeres ',NoAgresivo
'Un gusto saludar a una gran mujer que irradia los principios y valores de Acción Nacional',NoAgresivo
'un homenaje a todes les que llevamos une #Bachelet dentro ',NoAgresivo
'un incendio en donde no hubieron personas muertas ni *daños en la propiedad* - Bachelet // Claro se quemó el aire',NoAgresivo
'Un pinche vieja obesa hija de puta se metió en la fila para las palomitas por que ovio tengo que ver #Queen… ',Agresivo
'Un saludo de buenas Noches a todas nosotras  Mujeres que que con enoidad Y capacidades Queremos vías limpias para nuestro país sometido  ',NoAgresivo
'Una bella mujer como tú con solo reír impregna de felicidad Lo que pasa es que los libros nunca se imaginaron que existirías',NoAgresivo
'Una cosa es reunirse con alguien Otra es defenderlo Boric se reunió con Salamanca Solo eso Kast se reunió con Krassnoff',NoAgresivo
'Una de las mejoras cosas de este 2018 es haber conocido a esta mujer maravillosa y que con su voz hace maravilla ',NoAgresivo
'una ex compañera de trabajo tiene 23 y tiene 3 HIJOS CONCHETUMADRE MARACA CULIÁ BAJATE DEL PICO',Agresivo
'Una gran mujer con mucho talento estilo y glamur pero sobre todo una gran mujer con un gran corazon deceo que seas feliz y te lo mereces',NoAgresivo
