A,B
'Mi mamá está detalles ando boba x vida avive poquito más dia Que mujer más inteligente estupenda',NoAgresivo
'Mi mamá trajo casa perrita abandonada calle QUE GRAN CORAZON MUJER NUNCA CAMBIES ',NoAgresivo
'Mi querida amada barbaraig vemos siento contento eres mujer maravillosa encanta platicar contigo darte besos abrazos espero sigamos viendo más seguido ',NoAgresivo
'Michele Bachelet Chile vino sacarse fotos perritos falderos q tengan ventaja 28/10',Agresivo
'Michelle Bachelet ( Comandante Claudia ) saco camaradas FPMR cárcel borro antecedentes  Es están parlamento ocupando cargos ',NoAgresivo
'Michelle Bachelet acabo cargo ONU callado',NoAgresivo
'Mientras Cheyre millones ejercito pasan piola',NoAgresivo
'Mierda asquerosa closetera hijo puta perra (porque atacar mujeres canciones has nacido perra brama) das asco mal nacido',Agresivo
'MINA CULIA MARACA TE ODIO HIJA PERRA HACI LLORAR A UN HOMBRE INDEFENSO TE MERECI LA MUERTE JILA PERRA',Agresivo
'Mira maraca culia chupa pija quieres hablar tu modo ordinario jajaja tu sabrás futbol anda lavar ropa pobre weona',Agresivo
'mira maraca re culia unico te vo queri pelea te voy darte pelea vo veni insultar lacra conchetumare soy ma via vo ma lista escuchaste asi vengai palabra ma te vai irte via',Agresivo
'Mira tranquila mis tweet ridicula Que sos puta barata te busco ',Agresivo
'Mirar tu madre pensar Que haria maravillosa mujer',NoAgresivo
'mis favoritas serán chilenas re lindas arman drama pendejadas',NoAgresivo
'Miserable M Bachelet traer personas tendrian ningun futuro Chile Su lenguaje odio aun acabado Que mujer odiosa Toda vida odiando aburre buenna Hágase ud favor',NoAgresivo
'mmmm concluyo mujer chilena bakan superficial verguenza salir calle arreglada mas naturales chilena prioriza están ahi verse plásticas Que lindas chilenas',NoAgresivo
'Monica culia maraca cae mal entiendo Pascual fijo ',Agresivo
'Morirán ahogadas envidia Las mujeres bellas existirán concursen',NoAgresivo
'Mucho más feliz mujer maravillosa tu dreariosU Te amo ',NoAgresivo
'Mujer volante peligro constante',NoAgresivo
'Mujer Asombrosa Reina Incomparable Nada Arrogante TKM eres hermosa <3 aww nn Dtb mua',NoAgresivo
'MUJER EJEMPLAR La asombrosa historia indigena logro evitar construccion represa',NoAgresivo
'Mujer olvides eres hermosa eres especial eres unica eres valiosa eres fuerte eres asombrosa eres sensual eres inteligente No apagues tu brillo levanta cara sonrie paso firme ',NoAgresivo
'Mujer te quiero feliz Este domingo ánimos participamos Gran Caminata 3k expresando apoyo NO VIOLENCIA CONTRA LA MUJER somos hermosas luchadoras',NoAgresivo
'MUJER ERES UN SER MARAVILLOSO E INIGUALABLE NO TE DEJES MALTRATAR EXIGE RESPETO PORQUE TE LO MERECESERES LA MAS BELLA CREACION DE DIOS',NoAgresivo
'Mujer te olvide te sentir bella tienes llevas',NoAgresivo
'mujer te comas cuento liberal E representa pos nombrar todes siguen invisibilizando…',NoAgresivo
'Mujer Si eres asombrosa eres fácil Y fueses fácilno serias asombrosa',NoAgresivo
'Mujeres saber encontrarlas',NoAgresivo
'mujeres bellas porfa comparen castiguen odien cumplir estándares estupidos sociedad valen',NoAgresivo
'Murio delincuente habia robado vehiculos profesores escuela rural paso tonta weona muerto',NoAgresivo
'Muy bonito detalle tienes contestarme mensajes horas dejes hija tu puta',Agresivo
'Muy fotografia menciona marido delincuente Compagnon nuera Bachelet alta comisionada amenaza Presidente Electo Bolsonaro ',NoAgresivo
'Muy noticia Sergio Moro juez metio preso corrupto Lula será ministro justicia Bolsonaro La izquierda sudamericana está histerica pánico investigaciones corrupcion seguirán aun quedan nombres descubrir Tiembla Bachelet',NoAgresivo
'Muy care raja Baranda gob bachelet ud aooyo q inpulso migracion irrespondable medir consecuencias',NoAgresivo
'Muy feliz vuelta sol bella Me encanto haberte conocido pegar altos dias gira vos Se feliz',NoAgresivo
'Muy joven feminista',NoAgresivo
'joven tu ideologia',NoAgresivo
'Naci biologicamente mujer gracias diversidad identidad genero (q existe)he decidido unicor…',NoAgresivo
'Nada más absurdo Eres además estupenda actriz matices tonos bellisimos (que tu profesion importa) bellisima mujer Una madre admirable esposa magnifica además persona defendido justicia manifestaciones',NoAgresivo
'Nada triste preciosa mujer enamorada imbecil unico merece patada huevos Porque deja merece',NoAgresivo
'NADIE MEJOR QUE UNA MUJER PARA ACLARAR A UNA FEMINISTA MEDIOCRE',NoAgresivo
'NAYA RIVERA NO ES UN TROZO DE CARNE ES UNA MUJER ASOMBROSA PRECIOSA CON TALENTO Y CON UN CORAZON ENORME BIG MIERDA RESPETALA',Agresivo
'Necesitamos acuerdo Estado fuerte decision politica Eliminacion Violencia Mujer ',NoAgresivo
'necesitamos amplia gama candidatos conservadores liberales verdad Criollos migrantes Bachelet volver poder nuevamente',NoAgresivo
'Ni mil culos superan mujer te quiera te apoye',NoAgresivo
'NI TU MADRE TE CREE MARACA CULIA NADIE TE VA A CREER HARRY ES UN CHICO RESPETUOSO Y TU TE CALLAS Z ',Agresivo
'Ni más Rompe silencio Cuando seas testigo violencia mujeres te quedes brazos cruzados Actua Buenas noches liberales ',NoAgresivo
'Ni portada aquella mujer quitaron salvo ganas luchar encontrar suyos justicia…',NoAgresivo
'Ningun poeta historia universo llego elocuente exacto describir inmensa belleza mujer Quien eterea Sublime Inigualable Maravillosa ',NoAgresivo
'No alcanza intenciones ToleranciaCero discriminacion agresion acoso',NoAgresivo
'No aplicar pregunta error estrategia propaganda politica Cadem',NoAgresivo
'No comprendo hombres saben sentir bellas mujereslo unico demuestran inseguridadtemen sepa realmente vale vea hermosa deseada',NoAgresivo
'NO DES EXPLICACIONES WEONAS NI TE JUSTIFIQUE HICISTE UNA VISITAS A UN TERRORISTA ASESINO Y ESO',NoAgresivo
'No 90min prometidos TheWalkingDead culpa Bachelet',NoAgresivo
'No entiendo mierda piensan novio hablar más Dejense joder Esto idiotez…',NoAgresivo
'triste jimena eres mujer maravillosa increible eres mujer maravillosamente guapa hermosa bella sexy sera belleza mujer sexy te quiero eres bellisima mujer jimena eres reina fox sports eres bella hermosa',NoAgresivo
'No falta weona tonta Feliz dia macho men ',Agresivo
'No Bachelet construyo tiempo record',NoAgresivo
'No más increible atemorizante sentirse vulnerable mujer asombrosa',NoAgresivo
'No mujer joven bella maravillosa mujer madura plenitud belleza La mujer madura más linda tambien más sabia',NoAgresivo
'NO HAY QUE TENER MIEDO DE ESTA PERRA ASQUEROSA DROGRADICTA Y SU QUERIDO ES UN PERRO MALDITO CON UNA CABEZA LLENA DE MIERDA',Agresivo
'No importa hagas querida amada barbaraig te veras hermosa te ves maravillosa vestido amarillo deslumbras tu belleza tu enorme corazon eres mujer fantástica te mando besos abrazos noches descansa te amo princesa',NoAgresivo
'No voy contestar weona foto perfil loca aparece páginas porno po',Agresivo
'No más violencia mujer identifiquen tipo violencia permitan lastimen derecho vivir libres miedo ',NoAgresivo
'No alcanzan palabras describir maravillosa mujer ángel amiga negrita hermosa está cumpleanos pido Dios oportunidad tenerla anos más ',NoAgresivo
'No importa tu saliste Todo te define formo persona eres persona quiero admiro ahorita presente mujer más maravillosa planeta persona está conmigo asi quiero siga',NoAgresivo
'No refiero viste culta distinguida desempena excelente papel acompanando Presidente dama lees escribo vas entender',NoAgresivo
'No wei pendeja culia cai pico',Agresivo
'No pasa mujer etapas eres mujer vida pronto te sonreir ',NoAgresivo
'No más Bella Dulce simpática Perfeccion hecha mujer te amoooo',NoAgresivo
'No lindas chilenas amigo epicas lpm',NoAgresivo
'No puedo creer linda estás foto  Esplendida  majestuosa  hermosa mujer maravillosa persona  Mi admiracion vos VAL querida ',NoAgresivo
'puedo decirte palabras orgullosa siento seguirte apoyartede mujer erestodo amor repartes seguro volverá multiplicado ti ',NoAgresivo
'No Bachelet No haitianos No comunistas No pata guagua ',NoAgresivo
'No recuerdo ultima interactue mujer gonorrea timidez',NoAgresivo
'No respeta Ley TránsitoNo respeta Ley Lobby No respeta Constitucio',NoAgresivo
' persona estupenda importa edad encanto envejecido encanto mujer encontro felicidad sonriendo ',NoAgresivo
'No asusten truenos apagones Sobrevivimos 24 anos Concertacion Bachelet pelo cola',NoAgresivo
'No idea orgullo genera mujer maravillosa absurdamente perfecta',NoAgresivo
'No aun sigo weona tonta',Agresivo
'No creen Camila Vallejo querer dejar congreso jamás haria campana Bachelet cumplio plenamente palabr',NoAgresivo
'No saca asesinato senador justificacion',NoAgresivo
'No diputada weona loca tonta simplemente idiota piensa somos ignorantes cerebro simios PC',Agresivo
'tu acaso te digo actuacion memorable Te felicito mujer asombrosa',NoAgresivo
'No seas hipocrita Boric  Tu sabes votos izquierda 2022  trajeron mentiras  Michelle Bachelet responsable ',NoAgresivo
'sinceramente vale madres repugnas puta barata mierda',Agresivo
'No soporto mujer mierda',Agresivo
'No soy derecha Longueira harto mas Laurence debate come Bachelet O',NoAgresivo
'No suelo garabatos gustanpero frente tamana sandezno puedo preguntarEsta weona sera tonta faltan palos pal puente sera madre siquiera Por Dios ',Agresivo
'No te conviene hacerme enojar perra nadamas te advierto',NoAgresivo
'No te pena rata puta ingrata zorra barata',Agresivo
'NO TE DESEO EL MAL PERO OJALA MAÑANA TE PASE UN CAMION Y TE MATE MARACA RE CULIA',Agresivo
'No te sientas perra cara pug JAJAJAJA',Agresivo
'No palabras suficientes expresar orgullosa talentosaincreible bella mujer amo',NoAgresivo
'No weona venia trabajo tractor arrendaba predio vecinos arranca tractor maximo 30 km hora tonta weons informate primerio emitir juicio weona bruta',Agresivo
'No weona bacán ojalá viole violaria mujer rebajarle importancia tus palabras te dejo claro altoque pareci tonta culiá enferma hablando sabiendo grave tus palabras',Agresivo
'super exclusiva pa comer pellet pescado pescado esque remedio pa alergia cayo mal salio flaite delicá weona rankiá',Agresivo
'Nooo Esos paises piensan VIEJA BACHELET ES AHUEONAAA',Agresivo
'Noooo hombres somos asi pelotudos favor mujeres bellas tengan paciencia',NoAgresivo
'Nora refiere estado chileno acribillando hermanos mapucheso ciega weona tonta',Agresivo
'Normalizar comportamientos violentos nino permitir ambiente violencia mujeres desarrollarse Hay conversaciones principio',NoAgresivo
'Nos unimos cruzada promueve defiende vida violencia Reafirmamos compromiso trabajo liberarnos forma violencia mujerTenemos desafios superar construir mundo más seguro justo',NoAgresivo
'NosotrasExigimos acciones concretas mujeres desaparecidas pais Ya basta intenciones acciones Hasta cuándo tendremos indiferencia',NoAgresivo
'Nuestros congreso realmente deja desear Que verguenza diputado',NoAgresivo
'Nunca critiquen mujer fisico(sea sea) idea duele borra mas la…',NoAgresivo
'Nunca critiques tiempo mujer tarda arreglarse te vean acompanado mujer bella',NoAgresivo
'Nunca imagine odio mamá maldita perra',Agresivo
'O minas perra andan exigiendo respeten mujeres saben respetar a…',NoAgresivo
'quiero hagan mujeres )))) hagan quedar boludas novias',NoAgresivo
'OE ESTUPIDA NO SE LEE NADA AGRANDA ESO MALDITA BASURA CORRUPTA',Agresivo
'OH ERES UNA HIJA DE PUTA QUIEN MIERDA TE CREES PARA VENIR AH TRATARLO HACI AWEONA DEBERIAS IR AL PSICOLOGO TE HACE FALTA',Agresivo
'Oh zoooooooooooooorra Y sentido maraca sentido maraca culiá',Agresivo
'ohh mujer culiá estresante',Agresivo
'ohhhh perra conchetumadre pusiste admision msn',Agresivo
'oie weona locade verdadvaya doctor srasu esquizofrenia totalcuando odio almasu ideologia odio cometer locura diga q cree dios q dios pondria patada raja ideologia odio',Agresivo
'Ojalá vaya Brasil pase Venezuela pronuncie Bachelet asegura vigilará respeto DDHH Brasil victoria Bolsonaro',NoAgresivo
'Ojala mujer maravillosa deje sonreir afecten criticas haters',NoAgresivo
'Ojalá hubiera conocido bisabuela mamá abuela cuentan mujer más hermosa dulce vida noble inteligente tierna hubiera encantado',NoAgresivo
'Ojalá hagan portonazo weona tonta asalten hijo saquen cresta hablar tanta wea junta',Agresivo
'Ojalá vayan saquear neuronas tonta weona',Agresivo
'Ojalá alcance vida devolverle vieja mujer maravillosa',NoAgresivo
'ojalá pudiera hacerle reaccionar gente odia hyuna están odiando mujer maravillosa dejan rumores criticas insultos mierda tiran ',NoAgresivo
'ojalá sentatarecuperen juicio saquen venda ojos concerta Bachelet puso ',NoAgresivo
'Ojalá te mueras zorra puta barata',Agresivo
'Onemi pregunto Bachelet habria tsunami Santiago Bolivia',NoAgresivo
'Oportunismo Politico No creer sector supiera visita',NoAgresivo
'Oposicion venezolana sube tono mbachelet falta venga Dificil pregunta incapaz condenar dictadura Maduro',NoAgresivo
'Ordinario peligroso irresponsable paso acá ',NoAgresivo
'Orgullosa sindicalista orgullosa feminista orgullosa pertenecer clase obrera orgullosa lideresa sindicato maravillosa mujer luchadora feminista orgullosa representar CCOO Alicante Te quiero companera ',NoAgresivo
'ORGULLOSA DE SOFIA DEMOSTRANDO LA FORTALEZA QUE PUEDE TENER UNA MUJER EN UNA PRUEBA DE LIDER MARAVILLOSA',NoAgresivo
'Orsini Boric viaje ‘oficial ‘ Palestina deciden pasar cachetearse ratito Paris piscolearse terrorista',NoAgresivo
'Otro legado Gob M Bachelet pagar recursos El documento establecio aumento pago pasajero transportado $5201 Estado cancelar retroactiva ',NoAgresivo
'Otro comunero mapuche muerto gobierno Bachelet Cuantos más morir entender conflicto darle franca solucion',NoAgresivo
'OYE A VER A QUIEN LE VENIS A DECIR VIOLENTO MARACA CULIA TONTA NO PODIS GENERALIZAR WEONA PATETICA QUE TE CREIS TE VOY A SACAR LA CHUCHA ME DAI PENA',Agresivo
'oye Alejandra Valle eres tu criticar look pareces vaca guatona culiá descarada Chancha mierda',Agresivo
'oye Boricy fuiste conversar Palma Salamancano podiai Skype acaso',NoAgresivo
'Oye cirujia mal hecha vo cara raja patitas riselverga 😂😂😂😂😂 refiero patas gallo po…',Agresivo
'Oye deja enojarme q impuestos pagamos motel',NoAgresivo
'Oye tonta weona Todos reconocieron mentira',Agresivo
'Oye Maite necesito algun alboroto olviden junte asesino Palma Salamanca',NoAgresivo
'OYE MARACA CULIA EN VEZ DE ROBAR DIBUJOS APRENDE MEJOR A DIBUJAR AUNQUE DE SEGURO LO HACES PARA EL CULO PENDEJA CTM',Agresivo
'OYE MARACA CULIA QUE ANDAI INVENTANDO WEAS SI TE INVITAN A GRUPOS NO ES PA QUE ANDIS CAHUINEANDO TE VEIAS DECENTE ROTITA ',Agresivo
'OYE PENDEJA Y LA CONCHETUMARE QUIEN MIERDA TE CREES PARA VENIR A HABLAR DE ESOS TEMAS QUE SON DEMASIADOS SENSIBLES ACASO TE FALTA UN TORNILLO AWEONA MIDE TUS PALABRAS XUXETUMARE SI NO QUERI QUE LA MAYORIA DE LAS ARMY TE SAQUE LA CHUCHA',Agresivo
'OYE PERRA CULIA QE WEA CON LA DOMI MARACA CONSHATUMARE ¬¬ PARA LA WEA XUXETUMARE SINO KERI QE TE VIOLE PERRA CULIA TAMO ',Agresivo
'oye pagan ninas team extranjera comparacion nacional chilenas lindas',NoAgresivo
'Oye sapo/ sapa culia enfermos re pico den cara cobardes culiaos Tan hijos perra  den cara mongolicos CONCHETUMADRE vienen insultar asi vacios saben más vidas perkines culiaos ',Agresivo
'OYE TONTA WEONA Y NO TE DUELE EL CORAZON CON LOS NIÑOS DEL SENAMEAAAH VERDAD QUE ERES ABORTERA ASESINA PERO SI AVALASA LOS DELINCUENTESENCACHAITA LA WEA',Agresivo
'oye weona loca teni flor loto oio verdad te salen pa tripas culia q… — Si hueona viste denante video moto ',Agresivo
'Pacos qliaos ahi tonta weona filas denle PLR saco weas ',Agresivo
'Pais mierda chucha cortedeluz puta capital conchesumadre Y asi juran aweonaos izquerda Soa Bachelet wea positivaEnelClientesCL Valen Callampa Sin mantencion dia poder funcioar ',Agresivo
'Palma asesino sangre fria senador secuestro civil cuyo unico delito apellido',NoAgresivo
'Palma Salamanca condenado 1993 ano condena Mamo Contreras',NoAgresivo
'Pamela Jiles Red Q habrá elecciones anticipadas x enriquecimiento ilicito d familia Bachelet Es grave x Dávalos',NoAgresivo
'Par sinverguenzas traidores extranas pertenecen elfrenteamplio',Agresivo
'Par weas',Agresivo
'Para desarrollar procesos sensibilizacion materia derechos humanos igualdad genero participamos Caminata Lucha Eliminacion Violencia Mujer',NoAgresivo
'Para gente vida persona vale Luego nazis ERES UNA PUTA ZORRA',Agresivo
'Para ir visitar Palma Salamanca Paris Boric pasaron males verguenza',NoAgresivo
'Para mala memoria La ultraderecha Chilena uso Los recursos Brasil La UDI levanto caso Caval sepultando popularidad Bacheletcreo miedo cesantiamanipulo encuestasfalseo datos Banco Mundial presento Pinera salvador',NoAgresivo
'Para BoricBoric gordito asado patagonico inseguro hábil hablador desordenado finanzas',NoAgresivo
'Para entienden termino megadelincuente Lula Da Silva cárcel aqui resumen etapas personas estamentos condenaron ojalá pudra rejas pronto acompane Bachelet CFK Evo Maduro Castro Ortega Mujica Correa etc ',NoAgresivo
'Para referirse Michelle Bachelet habla Presidenta Jefa',NoAgresivo
'Para telecirco violen droguen mujer importante asi prensa mierda machista',Agresivo
'Para corazon mujer primordial ganarse alma resto dulce envoltorio viene anadidura…',NoAgresivo
'Paren contestarle darle importancia weona insufrible Valdebenito serio tonta palos entiende No gasten ',Agresivo
'Paulina avvergar xq paras tu show d 1 Llamas toooodo dia dias Hoy contesto sobrina 9 AÑOS dijiste maraca culia te verguenza enferma mierda Y t cuento q d maraca culia MUCHO x tu sabesjajajaj',Agresivo
'Pdta Michelle Bachelet Orgullo Mundial ',NoAgresivo
'pedirle Bachelet venga constatar derechos humanos Venezuela pedirle satanás haga exorcismo Linda Blair Exorcista',Agresivo
'Pelusa estupida odio ',Agresivo
'Pendejo teniendo mujer maravillosa aguanta defectos cuida valora',NoAgresivo
'Pensar Suecia diputada debio renunciar comprar chocolate Toblerone servicio jajajaja',NoAgresivo
'Penailillo auto evacuacion arreglenselas puedanno puedo entender tanta ineptitud gobierno Bachelet',NoAgresivo
'pequena zorra te mereces YoonGi puta barata te conformas deberias dejar YoonGi paz encajas YoonGi te vimos eres zorra más',Agresivo
'Periodistas preguntan Haitianos pasaron Chile Porque preguntan parecio iniciativa gbno pdta Bachelet traerlos darles vida digna gbno culpable inmigrantes llego Vhile',NoAgresivo
'Pero Boric pastel cabrea darle material leseras moto',NoAgresivo
'MARACA te quita Andante tu pais Tur bus pa q te saques xuxa inmigrante culia A281',Agresivo
'Pero favor senora tvmonica hablar Muro Berlin hablar judios 80 anos atrás No entiende programase supone MURO DE BERLIN genocidas Margot Honecker Eric Honecker amigos intimos Bachelet ',NoAgresivo
'Pero teremarinovic marido vaca paridora más Es vieja culiá facha más Aburrida',Agresivo
'Pero basta hechos  No peor ciego   Quien trajo  Bachelet  Ella responsable ',NoAgresivo
'Pero recuerda eres puta zorra guarra salida fácil insultar tia debate wow casual Que putada podrian puta casual jajajaja zorra casual queda xD',Agresivo
'Perra asquerosa defensoras delincuentes complice degeneracion K',Agresivo
'perra asquerosa delincuente robas tu pais apoyando jueces fiscales corruptos te vas arrepentir carajo',Agresivo
'Perra asquerosa jajaja ojalá ud mozo terminen cárcel ',Agresivo
'Perra asquerosa presa deberias tu acostarte Vladimiro dinero Y cállate tebgo fotitos bonitas tuyas casa chaclacayo suponia estabas prision domiciliaria Ladrona corrupta',Agresivo
'Perra asquerosa Y justifica q quemen fuerza publica justifica danar patrimonio miles colombianos q jodido conseguir vengan terroristas vestidos estudiantes destruirnos pagamos impuestos q defiendan vieja hijueputa',Agresivo
'PERRA CONCHETUMADRE TE VOY A SACAR LA MIERDA ',Agresivo
'perra culia te odio nose pudiste dejar hermoso bruno feo maraca fuck you perra culia hija puta',Agresivo
'Perra culia conchetumadre ojala te roben tu madre',Agresivo
'perra mierda das asco eres zorra aparte envidiosa personas tu asco te metes co… ',Agresivo
'perra maldita sucia maldigo dia pedi novia  maldita ud basura podrida asquerosa',Agresivo
'Perra rata asquerosa verla náuseas atreve TRAIDORA mas q cadáver politico',Agresivo
'Perra sarnosay suerte más encima cae pesimoooo Nash jajajajajaja',Agresivo
'Perra zorra hipocrita envidiosa sisanosa culebra lacra puta piruja asquerosa doble moral pendeja gata chiflada mamona babosa llama atencion cara sapo puta',Agresivo
'Perrie edwards mujer segura ponga ponga viste actitud mujer maravillosa ustedes mugrosos critican costado favor ',Agresivo
'PERRRRRRRRRRRRRRRRRRRRRRRRA Estoy segura negra culiá hackeo facebook Maraca pendeja weoooooooooon',Agresivo
'Piden igualdad respeto mujeres salen tweets Vengo danarles dia creen están foto mujer bella',Agresivo
'pinche puta asquerosa das asco ptro puto mundo hija pinche perra chingada ojala te sida',Agresivo
'Pinche vieja culera vara mides serás medido chinguen madre acuerdo',Agresivo
'Pinera mas chanta atribuye leyes Bachelet ',Agresivo
'Pinera mas chanta atribuye logros Bachelet',Agresivo
'Pinera desempleo alcanzo 66% gobierno Bachelet La Nueva Mayoria deberia desaparecer (…) tasas desempleo altas trabajadores viven permanentemente miedo Hoy tasa 73% Chile Vámonos',NoAgresivo
'Pinera está más preocupado igualdad genero matrimonio homosexual perseguir militares blindar Bachelet velocidad máxima 50 Km/h ',NoAgresivo
'Pinera hijo perra bastardo mal parido puta te pario culo No podis conchetumadre',Agresivo
'Pinera corto contratos empresa informática sitio web facturo mil millones pesos gobierno Bachelet',NoAgresivo
'PODES DEJAR LAS REDES SOCIALES Y PONERTE A ESTUDIAR PELOTUDA ',Agresivo
'Podra bello atardecer luna coqueta vista hermosa bellos paisajes compara contemplar maravillosa MUJER cocinando familia',NoAgresivo
'Ponte seria maraca culia tanta mentira  mas encima te comi chancho boric ojala te metan presa perdon chancho boric JAJA',Agresivo
'Por somos paises desarrollados europa weona loca suelta vos',Agresivo
'favor dios mio está mujer maravillosa hermosa dure vida neta amo chingos exsugrita ',NoAgresivo
'Por copias puta barata',Agresivo
'Por tu eres diabla mujer 🎶',Agresivo
'Porque ctm eres maraca perra ofrecia culia Que te operen cierren choro ',Agresivo
'Porque te vas cagar loca mierda puta barata te crees ombligo mundo padecemos pais nena pobrecita loca toco culpa especimen tu',Agresivo
'Preciosuras Pongamos amor energias positivas ddlovato Eres mujer maravillosa infinita luz llegado más necesitado ',NoAgresivo
'Prefiero mechera tirarme tercer piso loca mierda',Agresivo
'Pregunta culia weona peeocupate darle hogar tonta saco wea cortate vo zorra despues sacas coquitos perrito estupida mierda',Agresivo
'Premio Nobel Economia insistio Banco Mundial modifico cifras economicas Chile perjudicando Bachelet beneficiando Pinera Ahora Gobierno está sufriendo carne propiaLa diferencia Ahora pauperrimas cifras verdad',NoAgresivo
'Presidenta Bachelet anuncian Junaeb 2015 dará 50% más utiles escolares hijo llevo ábacos calculadoras',Agresivo
'Presidenta Bachelet promulga Acuerdo Union CivilComienza reconocer igualdad derechos programa avanzalas reformas conquistan',NoAgresivo
'Presidenta Bachelet visitaria viernes Araucania mandato POR FIN SE DESPAILO',Agresivo
'Presidente tratando sacar pais pobreza empieza echar haitianos qe bachelet entro pais  objetivo causar caos pobreza pais firme politicas migrantes FUERA CON ELLOS',Agresivo
'Proponen entidades prevengan atiendan sancionen acoso sexual mujeres transporte',NoAgresivo
'Propongo enviar tuits solicitud medicinas Sra Bachelet crisis',NoAgresivo
'Prostituta Madre te pario semejante puta barata Grandisima cono tu madre',Agresivo
'Pucha compre capa andar super maraca suspendieron fiesta Asi Voy guardar disfraz () ',NoAgresivo
'Pudrete hipocrita mentirosa roba fama eres pendeja mierda unio grupo jukilop…',Agresivo
'Pues digan digan actuacion estupenda mujer guapa',NoAgresivo
'puta barata 30 anda kilombo asi veo te rompen concha',Agresivo
'Puta fumona barata pides respeto mujer jajajajajaja q eres chiste',Agresivo
'Puta mujer mierda inchapelotas busca webiarme',Agresivo
'Puta wea perra maraca conchetumadre Creis q toy pal webeo tuyo Ah( ChirimoJaz permiso XD)',Agresivo
'puta nancy conchetumare witreai jugosa culia aaaa te dai color sapa maraca',Agresivo
'puta pendeja zorra callate pinche barata cabrona',Agresivo
'Puta cae mal maraca culiá Sandra conchasumare mira cara maldita perros culiaos',Agresivo
'putarraca te metes Laury No llegas tobillos puta barata quita marido',Agresivo
'Q preguntar cuantos hombres has pregunta super dificil perdio t vas banar quitarte curtido jaja puta barata',Agresivo
'Q perra desgraciados comunista padre',Agresivo
'Qlq espero tambien BOBA ESTUPIDA maldita criatura',Agresivo
'Que alguien diga favor hago enamorarme dias mujer bella talentosa ',NoAgresivo
'Que alguien explique claro Bachelet Porque pregunta claro',NoAgresivo
'Que aproveche macuca Que manana vomitar nervios echen perra asquerosa',Agresivo
'Que Bachelet Fue humilde hablo gente está acuerdo Gobierno pedirles unidad',NoAgresivo
'Que coreografia metiste sol Perez encima re perra lpm 🤤',Agresivo
'Que noticia Además maravillosa periodista Lore personas merecen verdad Es mujer admirable Me alegro muchisimo ',NoAgresivo
'Que veo aqui Pdte Pinera Se acuerda q gobierno d Bachelet decia coalicion tuviera 66% desempleo DEBERIA DESAPARECER Bueno cuento Ud 71% Asi Para tendriamos noticias suyas ',NoAgresivo
'Que tienes instagram privado hueá tengas cerrada maraca culiá',Agresivo
'Que cara dura hija puta sos  chorra verguenza ',Agresivo
'Que cuerpazo mujer jsbdjdbjsiaksjdjdjddjdudjdhhp sos diosa bella hermosa Divina linda bomba ',NoAgresivo
'Que curioso estudio Agreguen Bachelet hijo periodistas CNN Trump Maduro Lucia P Pamela Jiles etcetera',NoAgresivo
'Que descubrio además mujer bella persona especial profunda Que estupenda aun más bella',NoAgresivo
'Que Bachelet firmaron carta apoyando Lula Bolsonaro Esta claro izquierda chilena apoya masa corrupto Estamos esperando disculpas O transformarán complices activos corrupcion ',NoAgresivo
'Que divertida huasa culiá tratando maraca tuiteras choro sociable tambien pela tinder JAJAJAJAJA',Agresivo
'Que care raja guatona culia ajajaja',Agresivo
'Que estupida eres Yo trabajo honestamente No tu eres eres gracias colocar tu trasero lados perra Yo amo familia No tu eres perfecta zorra ',Agresivo
'Que feliz compartir vos momentos mas hermosos noche ensenaste espero jamas perderte',NoAgresivo
'Que folle perra mire gata',Agresivo
'Que frescos raja gob bachelet poniendole logos gob ayuda enviada particulares',Agresivo
'Que ganas sacarle mierda raquel mina re toxica metio lena bardo momoland lpm maduren hijas puta',Agresivo
'Que orgullo pavimentacion ruta 7 sur Cerro Castillo obra periodo Presidenta Bachelet inaugurará Pinera importante está avanzand',NoAgresivo
'Que grato Presidente rexorriendo canales TV explicando Proyectos respondiendo posesionado 100% Nunca vi Bachelet explicar famoso Paso Felicitaciones Presidente ',NoAgresivo
'hermosa mujer q cuerpaso dulceevavip3 novia gusta hermosa mujer guapa',NoAgresivo
'QUE HIJA DE PUTA PONES LA QUE TE CONVIENE JOSEFINAAAAAA ',Agresivo
'Que honor privilegio mujer Carmen Moreno secretaria Ejecutiva CIM',NoAgresivo
'imbecil vieja culiá',Agresivo
'Que impresentable doble estándar izquierda Chao carbon olvidar carbonizacion matriz energetica impulsada Senora Bachelet',NoAgresivo
'Que intolerante raza mujeres concuerdas te tratan weona maraca te bajan tonta culiá Pero argumentos  Ninguno siquiera te mira Nop',Agresivo
'Que internen SENAME Para escarmienteweona loca patio Excelentisimo Presidente republica regale pasaje Boing Fach',Agresivo
'Que chilenas somos más lindas Mundo Mundial ',NoAgresivo
'Que pasan hombresque matan mujeres sabiendo nacio mujer bonito seriaVive deja Vivir ',NoAgresivo
'Que salio caro Boric alienarse Guina par',NoAgresivo
'Que Twitts Dama Habla Pacos DDHH  pictwittercom/XqE0DyRBLv/ weona estupida Nada +',Agresivo
'lindas venezolanas chilenas apoyando mexico sepan mexicanas hacemos tambien',NoAgresivo
'QUE LOS DESTITUYAN YA',NoAgresivo
'Que miras perra asquerosa padre',Agresivo
'Que medida más pelotuda gente está trabajando dignamente vista guardias weones robando',Agresivo
