A,B
'por_sp000 favor_nc0s000 dios_vmis000 mio_dp0000 que_cs está_vmip000 mujer_nc0s000 tan_rg maravillosa_aq0000 y_cc hermosa_aq0000 dure_vmsp000 toda_di0000 la_da0000 vida_nc0s000 neta_aq0000 amo_vmip000 chingos_nc0p000 a_sp000 mi_dp0000 exsugrita_nc0s000 ',NoAgresivo
'Por_sp000 que_pt000000 me_pp000000 copias_nc0p000 puta_aq0000 barata_aq0000 ',Agresivo
'Por_sp000 que_pr000000 tu_dp0000 eres_vsip000 una_di0000 diabla_nc0s000 dentro_rg de_sp000 una_di0000 mujer_nc0s000 🎶_word ',Agresivo
'Porque_cs ctm_i eres_vsip000 tan_rg maraca_aq0000 perra_np00000 ofrecia_np00000 culia_np00000 Que_pr000000 te_pp000000 operen_vmsp000 y_cc cierren_vmsp000 el_da0000 choro_nc0s000 de_sp000 una_di0000 vez_nc0s000 ',Agresivo
'Porque_cs no_rn te_pp000000 vas_vmip000 a_sp000 cagar_vmn0000 loca_aq0000 de_sp000 mierda_nc0s000 puta_nc0s000 barata_aq0000 te_pp000000 crees_vmip000 el_da0000 ombligo_nc0s000 del_sp000 mundo_nc0s000 todos_di0000 padecemos_nc0p000 este_dd0000 pais_nc0s000 y_cc esa_pd000000 nena_nc0s000 pobrecita_vmip000 la_da0000 loca_aq0000 que_pr000000 le_pp000000 toco_vmip000 no_rn tiene_vmip000 la_da0000 culpa_nc0s000 tener_vmn0000 una_di0000 especimen_nc0s000 como_cs tu_pp000000 ',Agresivo
'Preciosuras_np00000 Pongamos_vmsp000 todo_di0000 nuestro_dp0000 amor_nc0s000 y_cc energias_nc0p000 positivas_aq0000 para_sp000 ddlovato_nc0s000 Eres_vsip000 una_di0000 mujer_nc0s000 con_sp000 una_di0000 maravillosa_aq0000 e_cc infinita_aq0000 luz_nc0s000 que_pr000000 ha_vaip000 llegado_vmp0000 a_sp000 quien_pr000000 más_rg lo_pp000000 ha_vaip000 necesitado_vmp0000 ',NoAgresivo
'Prefiero_vmip000 ser_vsn0000 mechera_aq0000 que_cs tirarme_vmn0000 de_sp000 un_di0000 tercer_ao0000 piso_nc0s000 loca_aq0000 de_sp000 mierda_nc0s000 ',Agresivo
'Pregunta_nc0s000 culia_aq0000 weona_vmip000 peeocupate_aq0000 primero_rg de_sp000 darle_vmn0000 un_di0000 hogar_nc0s000 tonta_aq0000 saco_vmis000 wea_nc0s000 cortate_vmsp000 vo_sp000 la_da0000 zorra_nc0s000 primero_ao0000 y_cc despues_rg le_pp000000 sacas_vmip000 los_da0000 coquitos_nc0p000 al_sp000 perrito_nc0s000 estupida_aq0000 de_sp000 mierda_nc0s000 ',Agresivo
'Premio_np00000 Nobel_np00000 de_sp000 Economia_np00000 insistio_vmip000 en_sp000 que_cs el_da0000 Banco_np00000 Mundial_np00000 modifico_vmip000 las_da0000 cifras_nc0p000 economicas_aq0000 de_sp000 Chile_np00000 perjudicando_vmg0000 a_sp000 Bachelet_np00000 y_cc beneficiando_vmg0000 a_sp000 Pinera_np00000 Ahora_rg este_dd0000 Gobierno_np00000 lo_pp000000 está_vmip000 sufriendo_vmg0000 en_sp000 carne_nc0s000 propiaLa_sp000 diferencia_nc0s000 Ahora_rg las_pp000000 pauperrimas_aq0000 cifras_nc0p000 son_vsip000 verdad_nc0s000 ',NoAgresivo
'Presidenta_nc0s000 Bachelet_np00000 anuncian_vmip000 que_cs Junaeb_np00000 este_dd0000 2015_w dará_vmif000 50_z0 %_nc0s000 más_rg de_sp000 utiles_aq0000 escolares_nc0p000 el_da0000 hijo_nc0s000 se_pp000000 llevo_vmis000 ábacos_nc0p000 y_cc calculadoras_nc0p000 ',Agresivo
'Presidenta_nc0s000 Bachelet_np00000 promulga_vmip000 Acuerdo_np00000 de_sp000 Union_np00000 CivilComienza_np00000 a_sp000 reconocer_vmn0000 igualdad_nc0s000 de_sp000 derechos_nc0p000 el_da0000 programa_nc0s000 avanzalas_aq0000 reformas_nc0p000 se_p0000000 conquistan_vmip000 ',NoAgresivo
'Presidenta_nc0s000 Bachelet_np00000 visitaria_aq0000 este_dd0000 viernes_w la_da0000 Araucania_np00000 por_sp000 primera_ao0000 vez_nc0s000 en_sp000 su_dp0000 mandato_nc0s000 POR_np00000 FIN_np00000 SE_p0000000 DESPAILO_np00000 ',Agresivo
'Presidente_np00000 otra_di0000 vez_nc0s000 tratando_vmg0000 de_sp000 sacar_vmn0000 el_pp000000 pais_nc0s000 de_sp000 la_da0000 pobreza_nc0s000 porque_cs no_rn empieza_vmip000 por_sp000 echar_vmn0000 a_sp000 todos_di0000 los_da0000 haitianos_nc0p000 qe_vmip000 la_da0000 bachelet_nc0s000 entro_vmip000 al_sp000 pais_nc0s000 solo_rg con_sp000 el_da0000 objetivo_nc0s000 de_sp000 causar_vmn0000 caos_nc0p000 y_cc pobreza_nc0s000 en_sp000 nuestro_dp0000 pais_nc0s000 sea_vssp000 firme_aq0000 en_sp000 sus_dp0000 politicas_aq0000 contra_sp000 los_da0000 migrantes_nc0p000 FUERA_rg CON_sp000 ELLOS_np00000 ',Agresivo
'Proponen_vmip000 que_cs entidades_nc0p000 prevengan_aq0000 atiendan_vmsp000 y_cc sancionen_vmm0000 el_da0000 acoso_nc0s000 sexual_aq0000 contra_sp000 mujeres_nc0p000 en_sp000 el_da0000 transporte_nc0s000 ',NoAgresivo
'Propongo_vmip000 enviar_vmn0000 los_da0000 tuits_nc0p000 de_sp000 solicitud_nc0s000 de_sp000 medicinas_nc0p000 a_sp000 la_da0000 Sra_np00000 Bachelet_np00000 a_sp000 ver_vmn0000 si_cs se_p0000000 da_vmip000 cuenta_nc0s000 de_sp000 nuestra_dp0000 crisis_nc0n000 ',NoAgresivo
'Prostituta_nc0s000 es_vsip000 la_da0000 Madre_np00000 que_pr000000 te_pp000000 pario_aq0000 por_sp000 tener_vmn0000 semejante_dd0000 puta_nc0s000 barata_aq0000 Grandisima_np00000 cono_nc0s000 e_cc tu_dp0000 madre_nc0s000 ',Agresivo
'Pucha_i y_cc yo_pp000000 que_cs me_pp000000 compre_vmis000 la_da0000 capa_nc0s000 para_sp000 andar_vmn0000 de_sp000 super_rg maraca_np00000 y_cc suspendieron_vmis000 la_da0000 fiesta_nc0s000 Asi_rg no_rn se_pp000000 puede_vmip000 Voy_vmip000 a_sp000 tener_vmn0000 que_cs guardar_vmn0000 el_da0000 disfraz_aq0000 -LRB-_np00000 -RRB-_np00000 ',NoAgresivo
'Pudrete_np00000 hipocrita_aq0000 mentirosa_aq0000 roba_vmip000 fama_nc0s000 eres_vsip000 una_di0000 pendeja_nc0s000 de_sp000 mierda_nc0s000 que_pr000000 solo_rg se_p0000000 unio_vmis000 al_sp000 grupo_nc0s000 de_sp000 jukilop_np00000 ..._fs ',Agresivo
'Pues_cs digan_vmsp000 lo_da0000 que_pr000000 digan_vmsp000 para_sp000 mi_pp000000 su_dp0000 actuacion_nc0s000 es_vsip000 estupenda_aq0000 y_cc una_di0000 mujer_nc0s000 muy_rg guapa_aq0000 ',NoAgresivo
'puta_nc0s000 barata_aq0000 el_da0000 30_z0 anda_vmm0000 a_sp000 hacer_vmn0000 kilombo_nc0s000 asi_aq0000 veo_vmip000 como_cs te_p0000000 rompen_vmsp000 la_da0000 concha_vmip000 ',Agresivo
'Puta_i fumona_word barata_aq0000 pides_nc0p000 respeto_nc0s000 a_sp000 la_da0000 mujer_nc0s000 jajajajajaja_vmip000 si_cs q_cs eres_vsip000 un_di0000 chiste_nc0s000 ',Agresivo
'Puta_i la_da0000 mujer_nc0s000 de_sp000 mierda_nc0s000 inchapelotas_aq0000 busca_vmip000 por_sp000 que_pt000000 webiarme_vmn0000 ',Agresivo
'Puta_i la_da0000 wea_nc0s000 perra_np00000 maraca_np00000 y_cc la_pp000000 conchetumadre_vmsp000 Creis_np00000 q_pr000000 toy_rg pal_vmip000 webeo_nc0s000 tuyo_px000000 Ah_i -LRB-_np00000 ChirimoJaz_np00000 me_p0000000 dio_vmis000 permiso_nc0s000 XD_word -RRB-_word ',Agresivo
'puta_nc0s000 nancy_aq0000 por_sp000 la_da0000 conchetumare_np00000 siempre_rg witreai_vmis000 jugosa_aq0000 culia_rg aaaa_vmm0000 te_pp000000 dai_vmis000 color_nc0s000 sapa_sp000 maraca_np00000 ',Agresivo
'puta_aq0000 pendeja_nc0s000 zorra_vmsp000 callate_nc0s000 pinche_aq0000 barata_aq0000 cabrona_nc0s000 ',Agresivo
'Puta_i que_pr000000 me_p0000000 cae_vmip000 mal_rg esa_dd0000 maraca_nc0s000 culiá_vmif000 de_sp000 la_da0000 Sandra_np00000 la_pp000000 conchasumare_vmsp000 mira_vmm0000 con_sp000 cara_nc0s000 de_sp000 maldita_nc0s000 a_sp000 todos_di0000 los_da0000 perros_nc0p000 culiaos_aq0000 ',Agresivo
'putarraca_nc0s000 siempre_rg te_pp000000 metes_vmip000 con_sp000 Laury_np00000 No_rn le_pp000000 llegas_vmip000 a_sp000 los_da0000 tobillos_nc0p000 puta_aq0000 barata_aq0000 quita_vmip000 marido_nc0s000 ',Agresivo
'Q_pr000000 le_pp000000 van_vmip000 a_sp000 preguntar_vmn0000 cuantos_dt0000 hombres_nc0p000 has_vaip000 tenido_vmp0000 pregunta_nc0s000 super_rg dificil_aq0000 ya_rg perdio_np00000 la_da0000 cuenta_nc0s000 o_cc cuando_cs t_np00000 vas_vmip000 a_sp000 banar_vmn0000 para_sp000 quitarte_vmn0000 lo_da0000 curtido_nc0s000 jaja_i puta_nc0s000 barata_aq0000 ',Agresivo
'Q_cs perra_np00000 desgraciados_aq0000 esa_dd0000 comunista_nc0s000 igual_aq0000 al_sp000 padre_nc0s000 ',Agresivo
'Qlq_np00000 yo_pp000000 espero_vmip000 tambien_vmsp000 BOBA_np00000 ESTUPIDA_z0 maldita_aq0000 criatura_nc0s000 ',Agresivo
'Que_cs alguien_pi000000 me_pp000000 diga_vmsp000 por_sp000 favor_nc0s000 como_pr000000 hago_vmip000 para_sp000 no_rn enamorarme_vmn0000 todos_di0000 los_da0000 dias_nc0p000 de_sp000 esta_dd0000 mujer_nc0s000 tan_rg bella_aq0000 y_cc talentosa_aq0000 ',NoAgresivo
'Que_cs alguien_pi000000 me_p0000000 explique_vmsp000 que_cs tiene_vmip000 claro_rg Bachelet_np00000 Porque_cs en_sp000 cada_di0000 pregunta_nc0s000 dice_vmip000 no_rn lo_pp000000 tengo_vmip000 claro_aq0000 ',NoAgresivo
'Que_cs aproveche_vmm0000 la_da0000 macuca_nc0s000 Que_pr000000 manana_vmsp000 va_vmip000 a_sp000 vomitar_vmn0000 todo_pi000000 de_sp000 los_da0000 nervios_nc0p000 cuando_cs la_pp000000 echen_vmm0000 como_cs una_pi000000 perra_np00000 asquerosa_aq0000 que_pr000000 es_vsip000 ',Agresivo
'Que_de0000 bien_rg Bachelet_np00000 Fue_vmis000 humilde_aq0000 y_cc le_pp000000 hablo_vmip000 a_sp000 la_da0000 gente_nc0s000 que_pr000000 no_rn está_vmip000 de_sp000 acuerdo_nc0s000 con_sp000 su_dp0000 Gobierno_np00000 para_sp000 pedirles_nc0p000 unidad_nc0s000 ',NoAgresivo
'Que_cs buena_aq0000 coreografia_nc0s000 metiste_vmis000 sol_nc0s000 Perez_np00000 y_cc encima_rg estas_vmip000 re_rg perra_np00000 lpm_i 🤤_word ',Agresivo
'Que_cs buena_aq0000 noticia_nc0s000 Además_rg de_sp000 ser_vsn0000 una_di0000 maravillosa_aq0000 periodista_nc0s000 la_da0000 Lore_np00000 es_vsip000 de_sp000 esas_dd0000 personas_nc0p000 que_pr000000 se_p0000000 merecen_vmip000 de_sp000 verdad_nc0s000 solo_rg cosas_nc0p000 buenas_aq0000 Es_vsip000 una_di0000 mujer_nc0s000 admirable_aq0000 Me_pp000000 alegro_vmip000 muchisimo_rg por_sp000 ella_pp000000 ',NoAgresivo
'Que_pe000000 bueno_aq0000 que_cs lo_pp000000 veo_vmip000 aqui_rg Pdte_np00000 Pinera_np00000 Se_p0000000 acuerda_vmsp000 q_cs en_sp000 el_da0000 gobierno_nc0s000 d_sp000 Bachelet_np00000 usted_pp000000 decia_vmis000 que_cs una_di0000 coalicion_nc0s000 que_cs tuviera_vmsi000 un_di0000 66_z0 %_ft de_sp000 desempleo_nc0s000 DEBERIA_vmic000 DESAPARECER_vmn0000 Bueno_i le_pp000000 cuento_vmip000 que_pt000000 Ud_np00000 ya_rg tiene_vmip000 un_di0000 71_z0 %_ft Asi_rg que_cs Para_sp000 cuando_cs tendriamos_vmsp000 noticias_nc0p000 suyas_aq0000 ',NoAgresivo
'Que_pe000000 bueno_aq0000 que_cs tienes_vmip000 el_da0000 instagram_nc0s000 privado_aq0000 alguna_pi000000 hueá_aq0000 que_cs tengas_vmsp000 cerrada_aq0000 maraca_nc0s000 culiá_aq0000 ',Agresivo
'Que_de0000 cara_nc0s000 dura_aq0000 hija_nc0s000 de_sp000 puta_nc0s000 que_pr000000 sos_vsip000 chorra_aq0000 si_cs verguenza_nc0s000 ',Agresivo
'Que_cs cuerpazo_nc0s000 tiene_vmip000 esta_dd0000 mujer_nc0s000 jsbdjdbjsiaksjdjdjddjdudjdhhp_vmip000 porque_cs sos_vsip000 tan_rg diosa_aq0000 bella_aq0000 hermosa_aq0000 Divina_np00000 linda_aq0000 bomba_nc0s000 como_pr000000 siempre_rg ',NoAgresivo
'Que_cs curioso_aq0000 el_da0000 estudio_nc0s000 Agreguen_np00000 a_sp000 Bachelet_np00000 su_dp0000 hijo_nc0s000 los_pp000000 periodistas_nc0p000 de_sp000 CNN_np00000 Trump_np00000 Maduro_np00000 Lucia_np00000 P_np00000 Pamela_np00000 Jiles_np00000 etcetera_nc0s000 ',NoAgresivo
'Que_cs descubrio_vmsp000 además_rg de_sp000 una_di0000 mujer_nc0s000 muy_rg bella_aq0000 que_pr000000 es_vsip000 una_di0000 persona_nc0s000 especial_aq0000 y_cc profunda_aq0000 Que_cs es_vsip000 estupenda_aq0000 y_cc aun_rg más_rg bella_aq0000 por_sp000 dentro_rg ',NoAgresivo
'Que_cs dicen_vmip000 ahora_rg Bachelet_np00000 y_cc los_da0000 que_pr000000 firmaron_vmis000 la_da0000 carta_nc0s000 apoyando_vmg0000 a_sp000 Lula_np00000 contra_sp000 Bolsonaro_np00000 Esta_dd0000 claro_aq0000 la_da0000 izquierda_nc0s000 chilena_aq0000 apoya_vmip000 en_sp000 masa_nc0s000 a_sp000 un_dn0000 corrupto_nc00000 Estamos_vmip000 esperando_vmg0000 las_da0000 disculpas_nc0p000 O_cc se_pp000000 transformarán_vmif000 en_sp000 complices_nc0p000 activos_aq0000 de_sp000 esa_dd0000 corrupcion_nc0s000 ',NoAgresivo
'Que_cs divertida_aq0000 la_da0000 huasa_nc0s000 culiá_vmif000 tratando_vmg0000 de_sp000 maraca_nc0s000 a_sp000 las_da0000 tuiteras_nc0p000 de_sp000 choro_nc0s000 sociable_aq0000 siendo_vsg0000 que_cs ella_pp000000 tambien_vmsp000 se_p0000000 pela_vmip000 por_sp000 tinder_vmn0000 JAJAJAJAJA_np00000 ',Agresivo
'Que_cs es_vsip000 care_np00000 raja_aq0000 la_pp000000 guatona_aq0000 culia_vmsp000 ajajaja_i ',Agresivo
'Que_cs estupida_vmsp000 eres_vsip000 Yo_pp000000 si_cs trabajo_vmip000 honestamente_rg No_rn como_cs tu_pp000000 que_cs eres_vsip000 lo_da0000 que_pr000000 eres_vsip000 gracias_nc0p000 a_sp000 colocar_vmn0000 tu_dp0000 trasero_aq0000 por_sp000 todos_di0000 lados_nc0p000 como_cs perra_np00000 Yo_pp000000 si_cs amo_vmip000 a_sp000 mi_dp0000 familia_nc0s000 No_rn como_cs tu_pp000000 que_cs eres_vsip000 una_di0000 perfecta_aq0000 zorra_nc0s000 ',Agresivo
'Que_cs feliz_aq0000 me_p0000000 hace_vmip000 compartir_vmn0000 con_sp000 vos_pp000000 los_da0000 momentos_nc0p000 mas_rg hermosos_aq0000 y_cc esa_dd0000 gran_aq0000 noche_nc0s000 me_p0000000 ensenaste_vmis000 muchas_di0000 cosas_nc0p000 y_cc espero_vmip000 jamas_rg perderte_nc0s000 ',NoAgresivo
'Que_cs folle_vmsp000 como_cs perra_np00000 y_cc mire_nc0s000 como_cs gata_nc0s000 ',Agresivo
'Que_pr000000 frescos_aq0000 de_sp000 raja_nc0s000 el_da0000 gob_np00000 de_sp000 bachelet_nc0s000 poniendole_vmg0000 logos_nc0p000 del_sp000 gob_np00000 a_sp000 la_da0000 ayuda_nc0s000 enviada_aq0000 por_sp000 particulares_aq0000 ',Agresivo
'Que_pt000000 ganas_nc0p000 de_sp000 sacarle_nc0s000 la_da0000 mierda_nc0s000 a_sp000 la_da0000 raquel_nc0s000 es_vsip000 una_di0000 mina_nc0s000 re_rg toxica_aq0000 y_cc ahora_rg metio_vmp0000 lena_np00000 para_sp000 el_da0000 bardo_nc0s000 contra_sp000 momoland_nc0p000 lpm_i maduren_vmsp000 hijas_nc0p000 de_sp000 puta_nc0s000 ',Agresivo
'Que_cs gran_aq0000 orgullo_nc0s000 es_vsip000 ver_vmn0000 la_da0000 pavimentacion_nc0s000 de_sp000 la_da0000 ruta_nc0s000 7_w al_sp000 sur_nc0s000 de_sp000 Cerro_np00000 Castillo_np00000 una_di0000 obra_nc0s000 del_sp000 periodo_nc0s000 de_sp000 la_da0000 Presidenta_np00000 Bachelet_np00000 que_pr000000 inaugurará_vmif000 Pinera_np00000 lo_da0000 importante_aq0000 es_vsip000 que_cs se_p0000000 está_vmip000 avanzand_aq0000 ',NoAgresivo
'Que_cc grato_np00000 es_vsip000 ver_vmn0000 a_sp000 un_di0000 Presidente_np00000 rexorriendo_vmg0000 los_da0000 canales_nc0p000 de_sp000 TV_nc0s000 explicando_vmg0000 uno_pi000000 de_sp000 sus_dp0000 Proyectos_np00000 respondiendo_vmg0000 todo_pi000000 y_cc a_sp000 todo_di0000 posesionado_aq0000 100_z0 %_nc0s000 Nunca_rg vi_vmis000 a_sp000 Bachelet_np00000 explicar_vmn0000 algo_pi000000 solo_rg el_da0000 famoso_aq0000 Paso_np00000 Felicitaciones_np00000 Presidente_np00000 ',NoAgresivo
'que_pt000000 hermosa_aq0000 mujer_nc0s000 q_pr000000 cuerpaso_vmip000 tiene_vmip000 dulceevavip3_z0 hasta_sp000 mi_dp0000 novia_nc0s000 le_pp000000 gusta_vmip000 esta_dd0000 hermosa_aq0000 mujer_nc0s000 para_sp000 muchas_di0000 cosas_nc0p000 que_pr000000 guapa_vmip000 ',NoAgresivo
'QUE_cs HIJA_vmis000 DE_sp000 PUTA_np00000 PONES_vmip000 LA_da0000 QUE_pr000000 TE_pp000000 CONVIENE_vmip000 JOSEFINAAAAAA_rg ',Agresivo
'Que_de0000 honor_nc0s000 y_cc privilegio_nc0s000 estar_vmn0000 al_sp000 lado_nc0s000 de_sp000 esta_dd0000 gran_aq0000 mujer_nc0s000 Carmen_np00000 Moreno_np00000 secretaria_nc0s000 Ejecutiva_np00000 de_sp000 la_da0000 CIM_np00000 ',NoAgresivo
'que_de0000 imbecil_nc0s000 vieja_aq0000 culiá_vmsp000 ',Agresivo
'Que_cs impresentable_aq0000 el_da0000 doble_nc0s000 estándar_aq0000 de_sp000 la_da0000 izquierda_nc0s000 Chao_np00000 carbon_np00000 me_pp000000 parece_vmip000 muy_rg bien_rg pero_cc no_rn se_p0000000 debe_vmip000 olvidar_vmn0000 que_cs nuestra_dp0000 carbonizacion_nc0s000 de_sp000 la_da0000 matriz_nc0s000 energetica_aq0000 fue_vsis000 impulsada_aq0000 por_sp000 la_da0000 Senora_np00000 Bachelet_np00000 ',NoAgresivo
'Que_cs intolerante_aq0000 es_vsip000 esta_dd0000 raza_nc0s000 de_sp000 mujeres_nc0p000 si_cs no_rn concuerdas_np00000 te_p0000000 tratan_vmip000 de_sp000 weona_nc0s000 maraca_np00000 o_cc no_rn te_pp000000 bajan_vmip000 de_sp000 tonta_nc0s000 culiá_aq0000 Pero_cc argumentos_nc0p000 Ninguno_pi000000 solo_aq0000 porque_cs si_cs ni_cc siquiera_rg te_pp000000 dicen_vmip000 mira_nc0s000 es_vsip000 por_sp000 esto_pd000000 Nop_np00000 ',Agresivo
'Que_cs la_pp000000 internen_vmm0000 en_sp000 el_da0000 SENAME_np00000 Para_sp000 que_cs escarmienteweona_np00000 loca_aq0000 de_sp000 patio_nc0s000 o_cc que_cs el_da0000 Excelentisimo_np00000 Presidente_np00000 de_sp000 la_da0000 republica_aq0000 le_pp000000 regale_vmsp000 un_di0000 pasaje_nc0s000 en_sp000 el_da0000 Boing_np00000 de_sp000 la_da0000 Fach_np00000 ',Agresivo
'Que_cs las_pp000000 chilenas_aq0000 somos_vsip000 las_da0000 más_rg lindas_aq0000 del_sp000 Mundo_np00000 Mundial_np00000 ',NoAgresivo
'Que_cs le_pp000000 pasan_vmip000 a_sp000 esos_dd0000 pocos_di0000 hombresque_nc0s000 matan_vmip000 a_sp000 sus_dp0000 mujeres_nc0p000 sabiendo_vmg0000 que_cs el_pp000000 nacio_np00000 de_sp000 otra_di0000 mujer_nc0s000 con_sp000 lo_da0000 bonito_aq0000 que_pr000000 seriaVive_np00000 y_cc deja_vmip000 Vivir_vmn0000 ',NoAgresivo
'Que_cs le_pp000000 salio_vmis000 caro_aq0000 a_sp000 Boric_np00000 alienarse_vmsp000 con_sp000 el_da0000 Guina_np00000 un_di0000 par_nc0s000 de_sp000 veces_nc0p000 ',NoAgresivo
'Que_cs les_pp000000 parece_vmip000 este_dd0000 Twitts_np00000 de_sp000 esta_dd0000 Dama_nc0s000 Habla_vmip000 de_sp000 Pacos_np00000 sin_sp000 DDHH_np00000 pictwittercom/XqE0DyRBLv_nc0s000 /_fh weona_nc0s000 estupida_vmsp000 Nada_pi000000 +_fz ',Agresivo
'que_de0000 lindas_aq0000 las_da0000 venezolanas_aq0000 y_cc las_da0000 chilenas_aq0000 apoyando_vmg0000 mexico_nc0s000 sepan_vmsp000 que_cs las_pp000000 mexicanas_aq0000 lo_pp000000 hacemos_vmip000 tambien_z0 ',NoAgresivo
'QUE_cs LOS_da0000 DESTITUYAN_np00000 YA_rg ',NoAgresivo
'Que_cs me_pp000000 miras_vmip000 perra_np00000 asquerosa_aq0000 sin_sp000 padre_nc0s000 ',Agresivo
'Que_cs medida_nc0s000 más_rg pelotuda_aq0000 a_sp000 gente_nc0s000 que_pr000000 está_vmip000 trabajando_vmg0000 dignamente_rg mientras_cs a_sp000 vista_nc0s000 de_sp000 los_da0000 guardias_nc0p000 weones_nc0p000 robando_vmg0000 ',Agresivo
'Que_cs mierda_nc0s000 de_sp000 gente_nc0s000 tenemos_vmip000 una_di0000 weona_nc0s000 loca_aq0000 ahorca_rg a_sp000 una_di0000 gatita_aq0000 y_cc ahora_rg apunalan_vmip000 y_cc queman_vmip000 a_sp000 una_di0000 perrita_nc0s000 Justicia_np00000 Nazi_np00000 con_sp000 estas_vmip000 lacras_nc0p000 de_sp000 mierda_nc0s000 Enfermos_np00000 reQLS_np00000 ojalá_i Twitter_np00000 mo_dp0000 me_pp000000 cierre_vmsp000 otra_di0000 cuenta_nc0s000 por_sp000 pedir_vmn0000 Justicia_nc0s000 para_sp000 los_da0000 Desamparados_np00000 ya_rg sean_vssp000 ninos_nc0p000 o_cc animales_nc0p000 ',Agresivo
'que_de0000 mujer_nc0s000 mas_cc estupenda_aq0000 eres_vsip000 amiga_nc0s000 estas_vmip000 como_cs quieres_vmip000 saludos_nc0p000 ',NoAgresivo
'Que_de0000 mujer_nc0s000 mas_cc hipocrita_aq0000 es_vsip000 Michelle_np00000 Bachelet_np00000 La_da0000 gente_nc0s000 muriendo_vmg0000 en_sp000 Venezuela_np00000 y_cc ella_pp000000 vigilando_vmg0000 a_sp000 un_di0000 Presidente_np00000 elegido_aq0000 por_sp000 60_z0 millones_nc0p000 de_sp000 brasilenos_nc0p000 De_sp000 que_cs DDHH_np00000 habla_vmip000 juzgando_vmg0000 antes_rg de_sp000 que_pr000000 empiece_vmsp000 a_sp000 gobernar_vmn0000 Jair_np00000 Bolsonaro_np00000 Vigile_np00000 a_sp000 Maduro_np00000 mejor_aq0000 INCONSECUENTE_aq0000 Y_cc SESGADA_np00000 ',NoAgresivo
'Que_de0000 mujer_nc0s000 más_rg mentirosa_aq0000 ',Agresivo
'Que_de0000 mujer_nc0s000 tan_rg asombrosa_aq0000 yo_pp000000 solo_aq0000 anhelo_nc0s000 que_pr000000 algun_di0000 dia_nc0s000 me_pp000000 brindes_vmip000 una_di0000 oportunidad_nc0s000 ',NoAgresivo
'que_de0000 mujeres_nc0p000 del_sp000 bien_rg espero_vmip000 que_cs se_p0000000 logren_vmsp000 cosas_nc0p000 buenas_aq0000 con_sp000 esta_dd0000 campana_nc0s000 ',NoAgresivo
'Que_cs nadie_pi000000 te_pp000000 quite_vmsp000 esa_dd0000 bella_aq0000 sonrisa_nc0s000 mujer_nc0s000 tu_dp0000 amor_nc0s000 no_rn es_vsip000 para_sp000 cualquiera_pi000000 ni_cc tus_dp0000 besos_nc0p000 son_vsip000 objetos_nc0p000 de_sp000 deseos_nc0p000 pasajeros_aq0000 ',NoAgresivo
'Que_cs nadie_pi000000 te_pp000000 quite_vmsp000 esa_dd0000 bella_aq0000 sonrisa_nc0s000 mujer_nc0s000 tu_dp0000 amor_nc0s000 no_rn es_vsip000 para_sp000 cualquiera_pi000000 ni_cc tus_dp0000 labios_nc0p000 son_vsip000 objeto_nc0s000 de_sp000 deseos_nc0p000 pasajeros_aq0000 Vive_vmip000 la_da0000 vida_nc0s000 con_sp000 quien_pr000000 te_p0000000 de_vmis000 vida_nc0s000 y_cc recuerda_vmip000 que_cs siempre_rg vas_vmip000 a_sp000 ser_vsn0000 lo_da0000 mejor_aq0000 para_sp000 quien_pr000000 realmente_rg te_p0000000 ama_vmip000 ',NoAgresivo
'Que_cs no_rn se_p0000000 discuta_vmip000 más_rg Aeropuerto_np00000 Internacional_aq0000 Veronica_aq0000 Michelle_np00000 Bachelet_np00000 Jeria_np00000 ',NoAgresivo
'Que_cs no_rn se_p0000000 olviden_vmsp000 que_cs quien_pr000000 trajo_vmis000 a_sp000 los_da0000 haitianos_nc0p000 fue_vsis000 Michelle_np00000 Bachelet_np00000 y_cc fue_vsis000 en_sp000 el_da0000 marco_nc0s000 de_sp000 un_di0000 negocio_nc0s000 economico/politico_np00000 Se_p0000000 fueron_vsis000 VOLUNTARIAMENTE_rg porque_cs les_pp000000 mintieron_vmis000 creando_vmg0000 falsas_aq0000 espectativas_nc0p000 ',NoAgresivo
'Que_pt000000 onda_vmip000 pinera_aq0000 no_rn era_vsii000 que_cs la_da0000 sra_nc0s000 bachelet_nc0s000 tenia_vmii000 al_sp000 pais_nc0s000 en_sp000 la_da0000 ruina_nc0s000 que_pr000000 se_p0000000 caia_vmip000 a_sp000 pedazos_nc0p000 cuantos_pr000000 feriados_aq0000 hubieron_vmis000 en_sp000 2017_z0 1_z0 menos_rg no_rn somos_vsip000 enfermos_nc0p000 mentales_aq0000 ',NoAgresivo
'que_cs paja_aq0000 leerte_nc0s000 tonta_aq0000 weona_nc0s000 ',Agresivo
'Que_pt000000 paso_vmip000 con_sp000 las_da0000 disposiciones_nc0p000 legales_aq0000 relacionadas_aq0000 con_sp000 lo_da0000 que_pr000000 puede_vmip000 o_cc no_rn puede_vmip000 hacer_vmn0000 un_di0000 diputado_nc0s000 ',NoAgresivo
'Que_de0000 pena_nc0s000 que_cs Penelope_np00000 hable_vmsp000 tan_rg mal_rg el_da0000 ingles_aq0000 esa_dd0000 mujer_nc0s000 es_vsip000 asombrosa_aq0000 ',NoAgresivo
'Que_cc perra_np00000 que_pr000000 estas_vmip000 ',Agresivo
